"lis_2017_3421","20170521","22.493","87.787","44","3","3","4","2184","14:38:49.1064"
"lis_2017_3422","20170521","22.589","87.815","571","80","10","36","2184","14:38:49.1119"
"lis_2017_3423","20170521","22.632","87.761","95","60","3","7","2184","14:38:49.1371"
"lis_2017_3424","20170521","25.240","88.972","149","147","3","9","2184","14:38:49.9763"
"lis_2017_3425","20170521","25.198","88.992","224","130","7","15","2184","14:38:49.9944"
"lis_2017_3426","20170521","25.226","89.240","15","0","1","1","2184","14:38:51.7134"
"lis_2017_3427","20170521","25.184","88.910","13","0","1","1","2184","14:38:53.2991"
"lis_2017_3428","20170521","25.175","89.220","68","122","5","6","2184","14:38:53.7051"
"lis_2017_3429","20170521","25.217","89.253","121","0","1","6","2184","14:38:54.3836"
"lis_2017_3430","20170521","22.836","87.788","2458","778","39","118","2184","14:38:57.4810"
"lis_2017_3431","20170521","22.881","87.826","91","182","3","7","2184","14:38:57.6940"
"lis_2017_3432","20170521","22.987","87.756","69","44","3","6","2184","14:38:57.9502"
"lis_2017_3433","20170521","25.209","89.311","23","0","1","2","2184","14:38:58.8151"
"lis_2017_3434","20170521","25.237","89.234","96","61","2","8","2184","14:38:59.5535"
"lis_2017_3435","20170521","25.208","88.949","51","0","1","4","2184","14:38:59.6595"
"lis_2017_3436","20170521","25.329","89.291","3398","454","31","178","2184","14:39:00.2471"
"lis_2017_3437","20170521","25.242","89.199","26","0","1","2","2184","14:39:00.6376"
"lis_2017_3438","20170521","25.415","89.183","25","0","1","2","2184","14:39:01.6542"
"lis_2017_3439","20170521","25.196","89.256","86","138","3","7","2184","14:39:02.6014"
"lis_2017_3440","20170521","25.212","89.183","22","0","1","2","2184","14:39:04.2862"
"lis_2017_3441","20170521","25.196","88.961","12","0","1","1","2184","14:39:04.3294"
"lis_2017_3442","20170521","25.210","89.129","469","268","13","29","2184","14:39:04.9784"
"lis_2017_3443","20170521","25.229","89.308","35","2","2","3","2184","14:39:05.0663"
"lis_2017_3444","20170521","25.183","89.270","851","202","9","35","2184","14:39:07.1851"
"lis_2017_3445","20170521","25.224","88.967","425","71","10","32","2184","14:39:08.0709"
"lis_2017_3446","20170521","25.231","89.233","23","0","1","2","2184","14:39:09.7076"
"lis_2017_3447","20170521","25.193","88.987","230","65","4","11","2184","14:39:11.8713"
"lis_2017_3448","20170521","25.213","89.215","22","0","1","2","2184","14:39:13.1205"
"lis_2017_3449","20170521","25.173","89.253","23","0","1","2","2184","14:39:14.3682"
"lis_2017_3450","20170521","25.246","89.152","12","0","1","1","2184","14:39:16.3500"
"lis_2017_3451","20170521","25.340","89.111","56","0","1","4","2184","14:39:19.1524"
"lis_2017_3452","20170521","25.210","88.968","63","308","2","5","2184","14:39:19.8112"
"lis_2017_3453","20170521","25.197","89.280","129","0","1","5","2184","14:39:20.2333"
"lis_2017_3454","20170521","25.231","89.196","12","0","1","1","2184","14:39:21.1232"
"lis_2017_3455","20170521","25.353","89.051","607","186","5","27","2184","14:39:21.2719"
"lis_2017_3456","20170521","25.177","88.958","11","0","1","1","2184","14:39:22.4302"
"lis_2017_3457","20170521","25.205","89.243","22","0","1","2","2184","14:39:23.9205"
"lis_2017_3458","20170521","25.301","88.934","21","0","1","2","2184","14:39:24.7195"
"lis_2017_3459","20170521","25.221","89.164","27","0","1","2","2184","14:39:24.9466"
"lis_2017_3460","20170521","25.227","89.259","101","34","2","9","2184","14:39:25.9224"
"lis_2017_3461","20170521","25.229","89.161","14","0","1","1","2184","14:39:26.2967"
"lis_2017_3462","20170521","25.199","88.948","25","60","2","2","2184","14:39:26.6244"
"lis_2017_3463","20170521","25.160","89.191","36","18","2","3","2184","14:39:27.1918"
"lis_2017_3464","20170521","25.209","89.233","96","294","5","7","2184","14:39:28.6832"
"lis_2017_3465","20170521","25.188","88.956","14","0","1","1","2184","14:39:33.2975"
"lis_2017_3466","20170521","25.209","89.236","11","0","1","1","2184","14:39:34.8026"
"lis_2017_3467","20170521","25.186","88.954","63","134","3","5","2184","14:39:35.7653"
"lis_2017_3468","20170521","25.223","88.884","26","0","1","2","2184","14:39:38.4983"
"lis_2017_3469","20170521","25.195","89.192","111","132","2","6","2184","14:39:38.5249"
"lis_2017_3470","20170521","25.181","88.945","44","248","3","3","2184","14:39:41.2377"
"lis_2017_3471","20170521","25.160","88.874","13","0","1","1","2184","14:39:52.5645"
"lis_2017_3472","20170521","25.158","89.201","64","0","1","5","2184","14:39:54.1921"
"lis_2017_3473","20170523","25.670","87.669","627","93","2","50","2215","14:30:43.1646"
"lis_2017_3474","20170523","25.691","87.783","15","0","1","1","2215","14:30:46.2212"
"lis_2017_3475","20170523","25.693","87.780","35","48","2","3","2215","14:30:56.1058"
"lis_2017_3476","20170523","25.670","87.764","42","28","2","4","2215","14:31:01.5488"
"lis_2017_3477","20170523","25.695","87.695","639","348","5","53","2215","14:31:07.3617"
"lis_2017_3478","20170523","25.679","87.786","49","44","3","4","2215","14:31:12.6107"
"lis_2017_3479","20170523","25.680","87.806","176","53","3","15","2215","14:31:26.6711"
"lis_2017_3480","20170523","25.728","87.765","51","0","1","5","2215","14:31:35.6115"
"lis_2017_3481","20170523","25.265","91.116","152","352","6","9","2220","22:41:34.2917"
"lis_2017_3482","20170523","25.393","90.944","63","321","2","4","2220","22:41:35.1917"
"lis_2017_3483","20170523","25.156","91.236","48","0","1","4","2220","22:41:36.1624"
"lis_2017_3484","20170523","25.201","91.165","29","59","2","2","2220","22:41:36.4614"
"lis_2017_3485","20170523","25.312","91.257","678","279","10","48","2220","22:41:39.3297"
"lis_2017_3486","20170523","25.162","91.248","90","0","1","6","2220","22:41:41.3347"
"lis_2017_3487","20170523","25.252","91.072","339","391","12","23","2220","22:41:42.6330"
"lis_2017_3488","20170523","25.156","91.318","11","0","1","1","2220","22:41:44.2390"
"lis_2017_3489","20170523","25.234","91.150","25","0","1","2","2220","22:41:44.3179"
"lis_2017_3490","20170523","25.218","91.076","60","107","5","5","2220","22:41:45.3400"
"lis_2017_3491","20170523","24.946","91.498","228","94","5","11","2220","22:41:45.3400"
"lis_2017_3492","20170523","25.174","91.374","360","313","14","28","2220","22:41:47.0429"
"lis_2017_3493","20170523","25.314","90.966","884","598","21","49","2220","22:41:47.6369"
"lis_2017_3494","20170523","25.250","91.111","72","157","2","6","2220","22:41:48.8776"
"lis_2017_3495","20170523","25.210","91.352","204","222","6","17","2220","22:41:50.9780"
"lis_2017_3496","20170523","25.186","91.097","141","743","9","11","2220","22:41:51.1624"
"lis_2017_3497","20170523","25.125","91.253","117","145","5","10","2220","22:41:51.8337"
"lis_2017_3498","20170523","25.254","91.081","82","316","4","6","2220","22:41:52.8669"
"lis_2017_3499","20170523","25.259","90.986","203","770","14","18","2220","22:41:54.8808"
"lis_2017_3500","20170523","25.298","91.227","1150","667","23","91","2220","22:41:56.0984"
"lis_2017_3501","20170523","26.689","92.111","2668","386","13","122","2220","22:41:56.8074"
"lis_2017_3502","20170523","25.229","91.102","132","73","4","10","2220","22:41:57.0833"
"lis_2017_3503","20170523","26.743","91.998","36","0","1","3","2220","22:41:57.3069"
"lis_2017_3504","20170523","26.406","92.066","1214","192","6","73","2220","22:41:59.5400"
"lis_2017_3505","20170523","25.224","91.333","51","177","4","5","2220","22:42:00.2757"
"lis_2017_3506","20170523","25.308","91.060","33","0","1","3","2220","22:42:00.4530"
"lis_2017_3507","20170523","25.229","91.047","37","0","1","3","2220","22:42:00.8003"
"lis_2017_3508","20170523","25.195","91.275","89","331","5","8","2220","22:42:01.0631"
"lis_2017_3509","20170523","25.254","91.048","41","37","2","4","2220","22:42:02.6535"
"lis_2017_3510","20170523","25.177","91.202","22","2","2","2","2220","22:42:02.6871"
"lis_2017_3511","20170523","25.344","90.867","14259","959","62","404","2220","22:42:03.5966"
"lis_2017_3512","20170523","25.119","91.264","97","270","6","8","2220","22:42:04.5117"
"lis_2017_3513","20170523","25.407","90.780","44","0","1","4","2220","22:42:04.5474"
"lis_2017_3514","20170523","25.276","91.138","376","496","18","33","2220","22:42:05.5157"
"lis_2017_3515","20170523","25.274","90.860","71","291","4","6","2220","22:42:07.2976"
"lis_2017_3516","20170523","25.219","91.086","100","372","4","9","2220","22:42:07.3815"
"lis_2017_3517","20170523","25.350","91.255","2123","447","21","120","2220","22:42:07.8739"
"lis_2017_3518","20170523","25.112","91.059","11","0","1","1","2220","22:42:08.2393"
"lis_2017_3519","20170523","25.204","91.238","308","342","7","25","2220","22:42:08.6527"
"lis_2017_3520","20170523","25.284","90.938","1191","595","17","57","2220","22:42:08.9090"
"lis_2017_3521","20170523","24.963","91.498","218","128","5","13","2220","22:42:10.3452"
"lis_2017_3522","20170523","25.257","91.055","185","395","7","16","2220","22:42:10.4361"
"lis_2017_3523","20170523","25.180","91.184","319","201","8","27","2220","22:42:10.5060"
"lis_2017_3524","20170523","25.085","91.060","125","336","6","10","2220","22:42:10.7834"
"lis_2017_3525","20170523","25.218","90.915","441","447","7","20","2220","22:42:11.2633"
"lis_2017_3526","20170523","25.233","91.073","58","222","2","5","2220","22:42:12.6185"
"lis_2017_3527","20170523","25.262","90.878","569","334","9","31","2220","22:42:12.8426"
"lis_2017_3528","20170523","25.237","91.313","356","368","9","24","2220","22:42:12.9371"
"lis_2017_3529","20170523","25.293","91.036","118","284","3","8","2220","22:42:13.2557"
"lis_2017_3530","20170523","25.234","91.132","52","30","3","4","2220","22:42:13.6174"
"lis_2017_3531","20170523","25.215","90.839","468","523","17","28","2220","22:42:14.6248"
"lis_2017_3532","20170523","25.262","91.087","34","220","2","3","2220","22:42:14.8057"
"lis_2017_3533","20170523","25.202","90.836","43","0","1","3","2220","22:42:15.6339"
"lis_2017_3534","20170523","25.160","91.339","40","0","1","3","2220","22:42:15.7987"
"lis_2017_3535","20170523","25.168","90.908","79","0","1","5","2220","22:42:15.8932"
"lis_2017_3536","20170523","25.240","91.394","1684","510","15","86","2220","22:42:16.7454"
"lis_2017_3537","20170523","25.219","91.105","127","134","3","10","2220","22:42:17.1143"
"lis_2017_3538","20170523","25.160","91.288","27","0","1","2","2220","22:42:17.6032"
"lis_2017_3539","20170523","25.079","91.028","118","2","2","8","2220","22:42:17.6334"
"lis_2017_3540","20170523","25.202","91.191","101","178","3","8","2220","22:42:18.5520"
"lis_2017_3541","20170523","25.486","91.203","6740","204","26","243","2220","22:42:18.6128"
"lis_2017_3542","20170523","25.304","90.884","2216","797","32","104","2220","22:42:18.6665"
"lis_2017_3543","20170523","25.413","91.196","780","623","11","48","2220","22:42:18.8027"
"lis_2017_3544","20170523","25.486","91.364","414","37","8","36","2220","22:42:18.9829"
"lis_2017_3545","20170523","25.543","91.433","567","67","11","42","2220","22:42:19.0186"
"lis_2017_3546","20170523","25.070","91.200","62","0","1","6","2220","22:42:19.2372"
"lis_2017_3547","20170523","25.247","91.084","103","322","8","9","2220","22:42:19.9629"
"lis_2017_3548","20170523","25.075","90.931","56","98","5","5","2220","22:42:20.1383"
"lis_2017_3549","20170523","25.150","90.970","132","62","4","11","2220","22:42:20.4715"
"lis_2017_3550","20170523","25.217","91.302","517","680","16","42","2220","22:42:22.5161"
"lis_2017_3551","20170523","25.185","90.938","154","220","9","13","2220","22:42:22.5231"
"lis_2017_3552","20170523","25.269","91.143","127","32","3","9","2220","22:42:22.7110"
"lis_2017_3553","20170523","25.265","91.062","295","146","5","18","2220","22:42:22.9779"
"lis_2017_3554","20170523","25.186","91.171","43","14","2","4","2220","22:42:23.1126"
"lis_2017_3555","20170523","25.181","91.211","11","0","1","1","2220","22:42:23.6061"
"lis_2017_3556","20170523","25.139","91.706","32","74","2","3","2220","22:42:24.1508"
"lis_2017_3557","20170523","25.158","90.745","1651","488","31","90","2220","22:42:24.5839"
"lis_2017_3558","20170523","25.286","91.112","125","128","5","11","2220","22:42:24.7844"
"lis_2017_3559","20170523","25.086","91.031","11","0","1","1","2220","22:42:24.7949"
"lis_2017_3560","20170523","25.157","90.959","48","0","1","4","2220","22:42:25.7708"
"lis_2017_3561","20170523","25.153","91.248","77","28","2","6","2220","22:42:25.9824"
"lis_2017_3562","20170523","25.244","91.057","155","472","8","14","2220","22:42:26.3311"
"lis_2017_3563","20170523","25.328","90.891","2878","574","36","142","2220","22:42:27.6169"
"lis_2017_3564","20170523","25.167","90.660","142","262","4","12","2220","22:42:28.3063"
"lis_2017_3565","20170523","25.075","90.791","1341","356","16","55","2220","22:42:28.5244"
"lis_2017_3566","20170523","25.099","91.022","63","68","3","6","2220","22:42:28.5511"
"lis_2017_3567","20170523","25.270","91.061","39","18","2","3","2220","22:42:28.7536"
"lis_2017_3568","20170523","25.173","90.882","13","0","1","1","2220","22:42:29.5485"
"lis_2017_3569","20170523","25.167","90.998","51","64","2","4","2220","22:42:29.7294"
"lis_2017_3570","20170523","25.289","90.855","709","229","9","33","2220","22:42:30.3827"
"lis_2017_3571","20170523","25.345","91.230","1462","408","23","105","2220","22:42:30.6033"
"lis_2017_3572","20170523","25.261","91.017","21","0","1","2","2220","22:42:31.0686"
"lis_2017_3573","20170523","25.093","91.035","100","12","2","7","2220","22:42:31.0902"
"lis_2017_3574","20170523","25.188","91.267","27","0","1","2","2220","22:42:32.0264"
"lis_2017_3575","20170523","25.259","91.302","621","395","11","39","2220","22:42:32.7570"
"lis_2017_3576","20170523","25.143","90.691","49","0","1","4","2220","22:42:32.8017"
"lis_2017_3577","20170523","25.289","91.633","664","37","8","40","2220","22:42:32.9575"
"lis_2017_3578","20170523","25.205","90.895","101","148","4","8","2220","22:42:32.9610"
"lis_2017_3579","20170523","25.071","91.044","559","319","7","33","2220","22:42:33.5232"
"lis_2017_3580","20170523","25.223","90.898","118","248","7","9","2220","22:42:33.5363"
"lis_2017_3581","20170523","25.261","91.029","695","1049","28","63","2220","22:42:33.7292"
"lis_2017_3582","20170523","25.114","90.650","422","538","10","27","2220","22:42:34.3061"
"lis_2017_3583","20170523","25.270","90.891","101","386","6","9","2220","22:42:34.5403"
"lis_2017_3584","20170523","25.237","91.039","90","232","4","7","2220","22:42:35.7041"
"lis_2017_3585","20170523","25.206","91.172","84","261","4","8","2220","22:42:36.2071"
"lis_2017_3586","20170523","25.145","90.976","99","3","3","7","2220","22:42:36.4795"
"lis_2017_3587","20170523","25.151","91.196","61","57","2","6","2220","22:42:36.5689"
"lis_2017_3588","20170523","25.111","90.723","2020","399","22","85","2220","22:42:36.6815"
"lis_2017_3589","20170523","25.263","91.038","32","78","2","2","2220","22:42:37.6287"
"lis_2017_3590","20170523","25.203","91.343","215","461","7","17","2220","22:42:38.2287"
"lis_2017_3591","20170523","25.202","91.201","132","356","3","10","2220","22:42:38.6010"
"lis_2017_3592","20170523","25.235","90.837","214","288","5","12","2220","22:42:38.6582"
"lis_2017_3593","20170523","25.322","90.902","2113","963","29","101","2220","22:42:39.7004"
"lis_2017_3594","20170523","25.258","91.032","140","245","3","10","2220","22:42:40.0170"
"lis_2017_3595","20170523","25.105","91.003","11","0","1","1","2220","22:42:40.6099"
"lis_2017_3596","20170523","25.203","90.676","4790","894","35","185","2220","22:42:40.7943"
"lis_2017_3597","20170523","25.087","91.042","42","7","2","4","2220","22:42:41.9847"
"lis_2017_3598","20170523","25.273","91.012","129","166","4","9","2220","22:42:42.5310"
"lis_2017_3599","20170523","25.281","90.865","204","587","9","18","2220","22:42:42.6687"
"lis_2017_3600","20170523","25.063","90.914","276","62","3","14","2220","22:42:43.1381"
"lis_2017_3601","20170523","25.172","90.919","131","170","4","10","2220","22:42:44.1177"
"lis_2017_3602","20170523","25.334","90.814","3579","763","35","135","2220","22:42:44.2825"
"lis_2017_3603","20170523","25.286","91.086","546","578","11","29","2220","22:42:44.3503"
"lis_2017_3604","20170523","25.104","90.662","532","239","10","27","2220","22:42:44.5686"
"lis_2017_3605","20170523","25.100","91.000","77","109","4","7","2220","22:42:44.6957"
"lis_2017_3606","20170523","25.211","91.266","375","320","10","27","2220","22:42:45.5333"
"lis_2017_3607","20170523","25.149","90.963","31","118","3","3","2220","22:42:45.9635"
"lis_2017_3608","20170523","25.252","90.799","315","744","12","27","2220","22:42:46.2173"
"lis_2017_3609","20170523","24.916","91.505","54","189","2","4","2220","22:42:46.3178"
"lis_2017_3610","20170523","25.179","91.234","66","148","3","6","2220","22:42:46.5057"
"lis_2017_3611","20170523","25.067","90.704","1445","598","21","71","2220","22:42:47.2002"
"lis_2017_3612","20170523","25.165","90.828","384","800","17","32","2220","22:42:48.2870"
"lis_2017_3613","20170523","25.154","90.693","1133","341","17","59","2220","22:42:48.8082"
"lis_2017_3614","20170523","25.189","91.182","41","1","2","4","2220","22:42:49.7463"
"lis_2017_3615","20170523","24.978","91.103","334","2","2","21","2220","22:42:49.7820"
"lis_2017_3616","20170523","25.076","91.206","43","0","1","4","2220","22:42:49.8840"
"lis_2017_3617","20170523","25.365","91.233","4437","601","28","210","2220","22:42:50.0951"
"lis_2017_3618","20170523","25.430","91.155","81","0","1","4","2220","22:42:50.3996"
"lis_2017_3619","20170523","25.270","90.811","684","617","19","47","2220","22:42:51.7608"
"lis_2017_3620","20170523","25.173","90.597","142","429","10","10","2220","22:42:51.8055"
"lis_2017_3621","20170523","25.367","90.654","3001","559","35","156","2220","22:42:52.2156"
"lis_2017_3622","20170523","25.276","91.014","118","147","4","10","2220","22:42:52.5211"
"lis_2017_3623","20170523","25.237","91.292","65","208","2","6","2220","22:42:52.5337"
"lis_2017_3624","20170523","25.414","90.702","103","0","1","6","2220","22:42:52.6196"
"lis_2017_3625","20170523","25.158","91.218","11","0","1","1","2220","22:42:54.1667"
"lis_2017_3626","20170523","25.125","90.647","254","718","9","22","2220","22:42:54.1828"
"lis_2017_3627","20170523","25.345","90.844","2352","941","34","115","2220","22:42:54.8456"
"lis_2017_3628","20170523","25.086","90.988","57","0","1","4","2220","22:42:55.1139"
"lis_2017_3629","20170523","25.111","90.815","782","445","11","36","2220","22:42:55.3220"
"lis_2017_3630","20170523","25.302","91.057","37","0","1","3","2220","22:42:55.3828"
"lis_2017_3631","20170523","25.281","91.579","207","89","5","15","2220","22:42:55.6723"
"lis_2017_3632","20170523","25.236","91.189","320","155","2","20","2220","22:42:56.6375"
"lis_2017_3633","20170523","25.166","91.224","11","0","1","1","2220","22:42:56.6858"
"lis_2017_3634","20170523","25.102","90.985","53","112","3","5","2220","22:42:57.2823"
"lis_2017_3635","20170523","25.112","90.637","173","392","7","13","2220","22:42:57.6616"
"lis_2017_3636","20170523","25.274","90.775","72","266","5","7","2220","22:42:57.6656"
"lis_2017_3637","20170523","25.272","91.000","59","10","2","5","2220","22:42:58.7827"
"lis_2017_3638","20170523","26.485","91.967","812","722","23","67","2220","22:42:59.1369"
"lis_2017_3639","20170523","25.197","91.140","45","0","1","4","2220","22:42:59.3701"
"lis_2017_3640","20170523","25.263","91.235","308","104","7","23","2220","22:42:59.8882"
"lis_2017_3641","20170523","25.153","90.670","1037","659","26","65","2220","22:43:00.8540"
"lis_2017_3642","20170523","25.365","91.181","87","69","2","7","2220","22:43:01.5057"
"lis_2017_3643","20170523","25.330","90.786","331","515","11","25","2220","22:43:02.3579"
"lis_2017_3644","20170523","25.082","90.972","292","196","9","24","2220","22:43:02.6068"
"lis_2017_3645","20170523","25.295","90.960","95","241","4","9","2220","22:43:02.6852"
"lis_2017_3646","20170523","25.268","90.760","76","200","4","7","2220","22:43:04.9131"
"lis_2017_3647","20170523","25.274","91.018","95","78","3","6","2220","22:43:04.9970"
"lis_2017_3648","20170523","25.233","91.121","54","0","1","5","2220","22:43:05.2779"
"lis_2017_3649","20170523","25.156","90.615","312","395","16","20","2220","22:43:07.0257"
"lis_2017_3650","20170523","25.326","90.821","107","424","7","9","2220","22:43:07.0970"
"lis_2017_3651","20170523","25.192","90.879","176","204","6","13","2220","22:43:07.9727"
"lis_2017_3652","20170523","25.226","91.254","198","379","7","16","2220","22:43:08.2753"
"lis_2017_3653","20170523","25.267","90.966","85","164","3","4","2220","22:43:09.3223"
"lis_2017_3654","20170523","25.055","91.098","283","200","3","22","2220","22:43:10.5144"
"lis_2017_3655","20170523","25.209","91.135","79","39","3","7","2220","22:43:11.4169"
"lis_2017_3656","20170526","21.861","91.822","30","60","2","2","2266","21:43:34.0697"
"lis_2017_3657","20170526","21.837","91.860","21","34","2","2","2266","21:44:15.9757"
"lis_2017_3658","20170527","22.573","88.466","282","66","4","14","2276","12:38:29.2754"
"lis_2017_3659","20170527","22.586","88.469","91","75","3","6","2276","12:38:37.1439"
"lis_2017_3660","20170527","22.592","88.483","151","78","4","9","2276","12:38:47.6962"
"lis_2017_3661","20170527","22.576","88.439","287","111","2","14","2276","12:38:52.7653"
"lis_2017_3662","20170527","22.582","88.491","36","150","2","3","2276","12:39:05.6039"
"lis_2017_3663","20170527","26.500","88.128","119","5","2","6","2276","12:39:11.1957"
"lis_2017_3664","20170527","26.522","88.147","22","25","2","2","2276","12:39:15.8181"
"lis_2017_3665","20170527","26.516","88.104","69","14","2","5","2276","12:39:15.8221"
"lis_2017_3666","20170527","22.612","88.540","30","0","1","2","2276","12:39:19.0662"
"lis_2017_3667","20170527","26.506","88.130","59","76","3","5","2276","12:39:19.3903"
"lis_2017_3668","20170527","26.513","88.113","222","85","8","14","2276","12:39:22.5198"
"lis_2017_3669","20170527","26.519","88.158","2280","408","26","116","2276","12:39:25.4971"
"lis_2017_3670","20170527","26.497","88.121","93","66","4","7","2276","12:39:31.2963"
"lis_2017_3671","20170527","22.604","88.546","221","119","4","18","2276","12:39:31.5059"
"lis_2017_3672","20170527","26.521","88.151","181","134","3","10","2276","12:39:34.0410"
"lis_2017_3673","20170527","26.514","88.172","252","218","7","16","2276","12:39:41.0055"
"lis_2017_3674","20170527","26.513","88.105","11","0","1","1","2276","12:39:44.4752"
"lis_2017_3675","20170527","26.540","89.757","1076","352","24","63","2276","12:39:45.4903"
"lis_2017_3676","20170527","26.516","88.129","250","245","9","16","2276","12:39:48.2940"
"lis_2017_3677","20170527","26.539","88.143","108","21","4","7","2276","12:39:49.5850"
"lis_2017_3678","20170527","26.510","88.159","79","20","2","5","2276","12:39:56.2933"
"lis_2017_3679","20170527","26.518","88.134","155","66","4","8","2276","12:40:11.1393"
"lis_2017_3680","20170527","26.514","88.159","117","14","3","10","2276","12:40:13.7443"
"lis_2017_3681","20170527","26.522","88.176","52","123","2","4","2276","12:40:16.8993"
"lis_2017_3682","20170527","26.521","89.796","245","156","10","19","2276","12:40:21.4680"
"lis_2017_3683","20170527","26.529","88.192","113","148","3","8","2276","12:40:25.9783"
"lis_2017_3684","20170527","26.525","88.179","197","254","5","14","2276","12:40:33.7806"
"lis_2017_3685","20170527","26.511","89.752","1739","454","15","64","2276","12:40:39.1145"
"lis_2017_3686","20170527","26.475","88.137","33","2","2","2","2276","12:40:39.2989"
"lis_2017_3687","20170527","26.519","88.198","1373","184","11","69","2276","12:40:41.3988"
"lis_2017_3688","20170528","22.514","88.849","552","58","3","23","2291","11:46:28.7771"
"lis_2017_3689","20170528","20.411","91.674","668","153","3","53","2291","11:46:33.7617"
"lis_2017_3690","20170528","22.980","89.403","50","0","1","2","2291","11:46:36.1321"
"lis_2017_3691","20170528","22.906","89.034","331","200","8","19","2291","11:46:39.3655"
"lis_2017_3692","20170528","23.187","89.020","592","333","12","33","2291","11:46:39.7826"
"lis_2017_3693","20170528","23.041","89.412","89","291","3","8","2291","11:46:40.0620"
"lis_2017_3694","20170528","23.029","89.347","322","96","4","13","2291","11:46:40.9770"
"lis_2017_3695","20170528","20.565","91.641","428","191","9","23","2291","11:46:41.0931"
"lis_2017_3696","20170528","22.561","88.847","523","281","7","24","2291","11:46:41.8665"
"lis_2017_3697","20170528","22.569","88.798","151","132","6","8","2291","11:46:45.2884"
"lis_2017_3698","20170528","20.955","92.555","521","236","11","36","2291","11:46:45.8556"
"lis_2017_3699","20170528","20.905","92.456","824","32","7","53","2291","11:46:46.0833"
"lis_2017_3700","20170528","20.530","91.632","336","333","7","19","2291","11:46:46.6918"
"lis_2017_3701","20170528","22.972","89.414","647","526","6","42","2291","11:46:48.3461"
"lis_2017_3702","20170528","23.004","89.382","60","232","4","5","2291","11:46:48.6431"
"lis_2017_3703","20170528","20.626","91.698","309","127","6","22","2291","11:46:48.7792"
"lis_2017_3704","20170528","23.065","89.380","272","247","8","16","2291","11:46:52.0198"
"lis_2017_3705","20170528","22.515","88.858","315","28","3","16","2291","11:46:53.9905"
"lis_2017_3706","20170528","22.891","89.055","657","152","11","27","2291","11:46:54.0639"
"lis_2017_3707","20170528","20.557","91.576","635","348","4","39","2291","11:46:54.1176"
"lis_2017_3708","20170528","22.469","91.969","1660","410","16","68","2291","11:46:57.8271"
"lis_2017_3709","20170528","22.558","88.856","768","493","12","39","2291","11:46:59.8325"
"lis_2017_3710","20170528","22.522","92.010","1757","519","18","106","2291","11:47:01.6853"
"lis_2017_3711","20170528","20.508","91.668","598","526","10","35","2291","11:47:02.0059"
"lis_2017_3712","20170528","22.760","92.131","376","238","4","22","2291","11:47:02.4124"
"lis_2017_3713","20170528","22.995","89.436","154","102","5","9","2291","11:47:02.9817"
"lis_2017_3714","20170528","22.773","92.150","219","1","2","15","2291","11:47:03.0284"
"lis_2017_3715","20170528","21.006","92.585","217","146","5","15","2291","11:47:04.0419"
"lis_2017_3716","20170528","22.329","92.016","605","176","6","24","2291","11:47:05.1037"
"lis_2017_3717","20170528","20.517","91.745","117","111","4","8","2291","11:47:05.5850"
"lis_2017_3718","20170528","22.800","92.189","116","246","3","10","2291","11:47:06.3533"
"lis_2017_3719","20170528","20.540","91.662","697","326","9","38","2291","11:47:09.6276"
"lis_2017_3720","20170528","23.021","89.385","323","78","5","15","2291","11:47:10.5748"
"lis_2017_3721","20170528","23.153","88.947","2452","114","10","77","2291","11:47:11.7566"
"lis_2017_3722","20170528","23.138","89.037","430","34","6","25","2291","11:47:11.8551"
"lis_2017_3723","20170528","22.568","88.810","23","23","2","2","2291","11:47:16.6248"
"lis_2017_3724","20170528","22.890","92.155","606","295","10","32","2291","11:47:17.3478"
"lis_2017_3725","20170528","20.503","91.656","82","1","2","7","2291","11:47:17.4162"
"lis_2017_3726","20170528","22.889","89.068","512","206","6","23","2291","11:47:17.5664"
"lis_2017_3727","20170528","22.433","91.984","304","123","6","19","2291","11:47:17.7704"
"lis_2017_3728","20170528","22.554","88.855","700","191","11","32","2291","11:47:18.8538"
"lis_2017_3729","20170528","22.651","92.254","1151","153","11","59","2291","11:47:19.5432"
"lis_2017_3730","20170528","22.778","92.097","710","177","7","34","2291","11:47:19.5608"
"lis_2017_3731","20170528","20.956","92.316","886","440","14","70","2291","11:47:21.2638"
"lis_2017_3732","20170528","20.901","92.544","326","23","2","18","2291","11:47:21.8311"
"lis_2017_3733","20170528","24.112","92.670","576","458","14","37","2291","11:47:22.5321"
"lis_2017_3734","20170528","23.011","89.321","84","222","3","6","2291","11:47:23.0728"
"lis_2017_3735","20170528","23.016","89.511","1169","631","9","78","2291","11:47:23.1105"
"lis_2017_3736","20170528","20.959","92.574","1181","470","13","62","2291","11:47:23.2105"
"lis_2017_3737","20170528","22.745","89.691","44","102","3","3","2291","11:47:23.6240"
"lis_2017_3738","20170528","22.428","92.041","109","55","4","8","2291","11:47:25.1033"
"lis_2017_3739","20170528","20.559","91.582","3014","698","10","159","2291","11:47:25.3143"
"lis_2017_3740","20170528","22.483","92.004","846","370","10","41","2291","11:47:29.9494"
"lis_2017_3741","20170528","24.076","92.668","183","191","4","9","2291","11:47:30.2539"
"lis_2017_3742","20170528","23.026","89.431","455","102","10","24","2291","11:47:32.1377"
"lis_2017_3743","20170528","20.465","91.710","22","0","1","2","2291","11:47:32.8447"
"lis_2017_3744","20170528","20.524","91.648","359","153","8","23","2291","11:47:33.4501"
